id,lisa_traversable_area,hard_risk_area,overlap_area,overlap_over_a,overlap_over_b,iou
goose_464,0.27796630859375,0.0,0.0,0.0,0.0,0.0
goose_465,0.173095703125,0.0,0.0,0.0,0.0,0.0
goose_471,0.11147314453125,0.01859326171875,6.0546875e-05,0.0005431521220141169,0.0032563880353145727,0.0004657242011310122
goose_472,0.2632880859375,8.7890625e-06,0.0,0.0,0.0,0.0
goose_473,0.28227880859375,0.0014990234375,0.0,0.0,0.0,0.0
goose_476,0.1323662109375,0.00208349609375,2.44140625e-06,1.8444331319144315e-05,0.0011717834541430082,1.8158838996403972e-05
goose_478,0.26934912109375,0.11994091796875,4.39453125e-06,1.6315372525245656e-05,3.6639133036542895e-05,1.1288706151201823e-05
goose_479,0.307572265625,0.05918701171875,6.0546875e-05,0.00019685414377941404,0.001022975704318583,0.00016511340228127452
goose_480,0.1332158203125,0.0738525390625,0.001029296875,0.0077265363271545725,0.01393719008255248,0.004995639479759139
goose_481,0.3294521484375,0.23500634765625,0.00231396484375,0.00702367507609546,0.009846392945648812,0.004116316561156602
goose_482,0.12231494140625,0.0,0.0,0.0,0.0,0.0
goose_485,0.25584619140625,0.00176416015625,4.8828125e-07,1.908495285058756e-06,0.0002767783005046282,1.895429172546802e-06
goose_489,0.17372607421875,0.0,0.0,0.0,0.0,0.0
goose_491,0.27907568359375,0.01202978515625,0.0,0.0,0.0,0.0
goose_492,0.050328125,9.08203125e-05,0.0,0.0,0.0,0.0
goose_493,0.20997998046875,0.0,0.0,0.0,0.0,0.0
goose_494,0.3107861328125,0.04596142578125,1.025390625e-05,3.299344844375718e-05,0.00022309808879066923,2.874357717920287e-05
goose_495,0.23781103515625,0.0279697265625,3.41796875e-05,0.00014372624667090237,0.0012220243706361157,0.00012861759966462295
goose_498,0.3561826171875,0.0,0.0,0.0,0.0,0.0
